,id,event_id,type_id,event_name,period_id,min,sec,team_id,outcome,x,y,timestamp,last_modified,version,player_id,keypass,competition_id,game_id,home_team_id,home_team_name,away_team_id,away_team_name,competition_name,season_id,276,328,388,391,Assisted,Big Chance,Blocked x co-ordinate,Blocked y co-ordinate,Box-centre,Close left,From corner,GK X Coordinate,GK Y Coordinate,Goal mouth y co-ordinate,Goal mouth z co-ordinate,Head,High right,Individual Play,Intentional assist,Left,Not past goal line,Out of box-centre,Regular play,Related event ID,Right,Right footed,Set piece,Standing,Swerve Right,Throw-in set piece,Volley,Weak,Zone,assist,Box-left,High,Left footed,Close right,Free kick,Strong,Close high,35+ right,Close right and high,Swerve Left,35+ centre,Box-right,Box-deep left,High left,Small box-right,233,Fast break,Keeper Saved,314,Close left and high,Small box-left,Small box-centre,Out of box-right,389,Out of box-deep right,Other body part,35+ left,Out of box-left,Out of box-deep left,Box-deep right
7,2295439707,731,13,Miss,2,98,47,2003,1,91.4,51.5,2021-05-06T16:57:54.690,2021-05-07T17:45:35,1620405935069,222836,-,99,2133441,3536,Moreirense,2003,CD Nacional,Portuguese Primeira Liga,2020,,sim,,,sim,,,,sim,,,98.4,50.9,51.6,75,sim,,-,sim,,,-,sim,730,-,-,-,,,,,,Center,-,,sim,-,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2238823243,33,13,Miss,1,4,10,3217,1,75.9,34.7,2020-11-29T20:04:35.594,2020-12-02T04:53:27,1606884806776,116213,-,99,2133235,372,Sporting Braga,3217,SC Farense,Portuguese Primeira Liga,2020,,-,-,,-,,,,-,,-,97.3,48.2,42.7,83.3,-,sim,sim,-,,,sim,-,-,,-,,sim,,,-,,Center,,,,sim,-,,,,,,,,,,-,,,,,,,,,,,,,,,,
1,2238826559,80,13,Miss,1,10,35,3217,1,76.7,36.0,2020-11-29T20:11:00.187,2020-12-02T05:08:06,1606885685641,116213,-,99,2133235,372,Sporting Braga,3217,SC Farense,Portuguese Primeira Liga,2020,,sim,sim,,sim,,,,-,,-,96.8,47.3,49.1,58.3,-,-,sim,sim,,,sim,sim,79,,-,,-,,,sim,,Center,,,,sim,-,,,,,,,,,,-,,,,,,,,,,,,,,,,
2,2238837835,314,13,Miss,1,31,32,372,1,89.0,33.4,2020-11-29T20:31:57.755,2020-12-02T09:31:19,1606901463542,215107,-,99,2133235,372,Sporting Braga,3217,SC Farense,Portuguese Primeira Liga,2020,,sim,sim,,sim,,,,-,,sim,98.1,42.8,41.7,4.2,sim,-,-,sim,,,-,-,312,,-,,-,,,-,,Center,,,,-,sim,,,,,,,,,,-,,,,,,,,,,,,,,,,
3,2238838725,335,13,Miss,1,33,3,372,1,72.2,64.5,2020-11-29T20:33:27.917,2020-12-02T04:52:58,1606884777505,61231,-,99,2133235,372,Sporting Braga,3217,SC Farense,Portuguese Primeira Liga,2020,,-,-,,sim,,,,-,,-,99.0,50.5,43.4,68.1,-,sim,sim,-,,,sim,sim,334,,sim,,sim,,,-,,Center,,,,-,-,,,,,,,,,,-,,,,,,,,,,,,,,,,
4,2238841283,285,13,Miss,1,38,15,3217,1,85.9,57.9,2020-11-29T20:38:40.250,2020-12-02T05:04:49,1606885488732,116213,-,99,2133235,372,Sporting Braga,3217,SC Farense,Portuguese Primeira Liga,2020,,sim,-,,sim,,,,sim,,-,98.4,50.9,53.1,81.9,-,-,-,-,,,-,sim,716,,-,,sim,,,sim,,Center,,,,sim,-,,,,,,,,,,-,,,,,,,,,,,,,,,,
5,2238851885,503,13,Miss,2,47,9,372,1,93.3,54.3,2020-11-29T21:07:49.092,2020-12-02T09:31:32,1606901463617,215107,-,99,2133235,372,Sporting Braga,3217,SC Farense,Portuguese Primeira Liga,2020,,sim,sim,,sim,,,,sim,,-,99.5,51.3,56.3,63.9,sim,-,-,sim,,,-,-,501,,-,,-,,,-,,Center,,,,-,-,,,,,,,,,,sim,,,,,,,,,,,,,,,,
6,2238855599,593,13,Miss,2,55,1,372,1,90.4,43.3,2020-11-29T21:15:41.162,2020-12-02T09:31:36,1606901463644,166498,-,99,2133235,372,Sporting Braga,3217,SC Farense,Portuguese Primeira Liga,2020,,sim,sim,,sim,,,,sim,,-,98.9,47.3,57.3,65.3,sim,-,-,sim,,,-,sim,592,,-,,-,,,-,,Center,,,,-,-,,,,,,,,,,sim,,,,,,,,,,,,,,,,
7,2238858307,461,13,Miss,2,60,5,3217,1,94.8,56.6,2020-11-29T21:20:45.112,2020-12-02T09:31:38,1606901463657,162570,-,99,2133235,372,Sporting Braga,3217,SC Farense,Portuguese Primeira Liga,2020,,sim,sim,,sim,,,,-,,sim,99.4,50.9,38.7,6.9,sim,-,-,sim,,,-,-,460,,-,,-,,,-,,Center,,,,-,-,,,,,,,,,,-,,,,,,,,,,,,,,,,
8,2238861965,715,13,Miss,2,67,56,372,1,91.7,53.4,2020-11-29T21:28:36.397,2020-12-02T06:58:16,1606892295177,243157,-,99,2133235,372,Sporting Braga,3217,SC Farense,Portuguese Primeira Liga,2020,,-,-,,sim,,,,sim,,-,99.3,50.2,61.7,5.6,-,-,-,sim,,,-,sim,710,,sim,,sim,,,-,,Center,,,,-,-,,,,,,,,,,-,,,,,,,,,,,,,,,,
9,2238863361,753,13,Miss,2,71,36,372,1,75.4,32.7,2020-11-29T21:32:16.451,2020-12-02T07:04:13,1606892652577,155476,-,99,2133235,372,Sporting Braga,3217,SC Farense,Portuguese Primeira Liga,2020,,-,-,,sim,,,,-,,-,99.5,47.7,42.9,23.6,-,-,sim,-,,,sim,sim,752,,sim,,sim,,,-,,Center,,,,-,sim,,,,,,,,,,-,,,,,,,,,,,,,,,,
0,2286998281,68,13,Miss,1,7,22,3217,1,79.5,64.5,2021-04-16T21:08:25.292,2021-04-17T11:48:25,1618656505498,116213,-,99,2133410,3217,SC Farense,255,Sporting CP,Portuguese Primeira Liga,2020,,sim,,,-,,,,-,-,-,98.2,52.3,44.2,86.1,-,,sim,-,-,,sim,sim,-,,-,,,,,,,Center,,,sim,sim,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2287000817,107,13,Miss,1,12,37,3217,1,92.2,55.2,2021-04-16T21:13:40.091,2021-04-17T11:57:33,1618657052492,126442,-,99,2133410,3217,SC Farense,255,Sporting CP,Portuguese Primeira Liga,2020,,sim,,,sim,,,,sim,-,sim,98.4,51.6,41.5,79.2,sim,,-,sim,-,,-,-,106,,-,,,,,,,Center,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2287002093,156,13,Miss,1,14,53,255,1,92.6,41.6,2021-04-16T21:15:55.891,2021-04-17T11:59:56,1618657196000,509111,-,99,2133410,3217,SC Farense,255,Sporting CP,Portuguese Primeira Liga,2020,,sim,,,sim,,,,sim,-,sim,99.0,50.5,60,18.1,sim,,-,sim,sim,,-,-,154,,-,,,,,,,Center,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2287008287,266,13,Miss,1,26,45,255,1,96.7,61.4,2021-04-16T21:27:47.505,2021-04-17T14:30:12,1618666211935,109788,-,99,2133410,3217,SC Farense,255,Sporting CP,Portuguese Primeira Liga,2020,,sim,,,sim,,,,-,sim,-,99.1,54.9,57.1,23.6,-,,-,sim,-,,-,sim,265,,-,,,,,,,Center,,,-,sim,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2287013617,308,13,Miss,1,40,24,3217,1,92.5,67.0,2021-04-16T21:41:26.742,2021-04-17T15:09:51,1618668591206,440280,-,99,2133410,3217,SC Farense,255,Sporting CP,Portuguese Primeira Liga,2020,,sim,,,sim,,,,-,-,-,99.0,53.2,62.0,20.8,sim,,-,sim,sim,,-,-,307,,-,,,,,,,Center,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2287021371,521,13,Miss,2,54,3,255,1,74.9,32.5,2021-04-16T22:14:28.511,2021-04-17T20:06:41,1618686401162,433145,-,99,2133410,3217,SC Farense,255,Sporting CP,Portuguese Primeira Liga,2020,,-,,,sim,,,,-,-,-,97.8,46.9,60.2,50,-,,sim,-,-,,sim,sim,520,,sim,,,,,,,Center,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2287021769,558,13,Miss,2,57,24,255,1,91.8,48.3,2021-04-16T22:17:49.605,2021-04-17T20:46:25,1618688784405,78108,-,99,2133410,3217,SC Farense,255,Sporting CP,Portuguese Primeira Liga,2020,,sim,,,sim,,,,sim,-,sim,99.3,50.9,50.1,77.8,sim,,-,sim,-,,-,-,556,,-,,,,,,,Center,,,sim,-,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2287023397,656,13,Miss,2,66,23,255,1,71.8,64.4,2021-04-16T22:26:48.835,2021-04-17T21:38:55,1618691935300,465206,-,99,2133410,3217,SC Farense,255,Sporting CP,Portuguese Primeira Liga,2020,,-,,,sim,,,,-,sim,-,98.2,51.3,58.5,9.7,-,,sim,-,-,,sim,sim,655,,sim,,,,,,,Center,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2287024501,723,13,Miss,2,73,28,255,1,74.3,47.6,2021-04-16T22:33:53.632,2021-04-17T21:58:29,1618693109105,154296,-,99,2133410,3217,SC Farense,255,Sporting CP,Portuguese Primeira Liga,2020,,sim,,,sim,,,,-,-,-,97.8,49.3,64.0,5.6,-,,-,sim,sim,,sim,sim,722,,sim,,,,,,,Center,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2250959499,134,13,Miss,1,13,44,3536,1,74.3,49.6,2021-01-03T21:13:09.374,2021-01-06T04:20:50,1609906933596,177266,-,99,2133273,201,FC Porto,3536,Moreirense,Portuguese Primeira Liga,2020,,-,-,,-,,,,,,,99.0,50.4,45.2,55.6,-,,sim,-,,,sim,sim,-,,sim,,sim,,,,,Center,-,,-,,,,,sim,,,,,,,,,,,,,,,,,,,,,,,
1,2250966773,367,13,Miss,1,35,30,201,1,95.3,53.6,2021-01-03T21:34:55.856,2021-01-06T09:28:15,1609925278893,204152,-,99,2133273,201,FC Porto,3536,Moreirense,Portuguese Primeira Liga,2020,,sim,sim,,sim,,,,,,,99.1,50.5,49.1,84.7,sim,,-,sim,,,-,-,366,,-,,-,,,,,Center,-,,sim,,,,,-,,,,,,,,,,,,,,,,,,,,,,,
2,2250968987,446,13,Miss,1,43,17,201,1,80.1,59.0,2021-01-03T21:42:42.881,2021-01-06T04:22:27,1609906948710,202604,-,99,2133273,201,FC Porto,3536,Moreirense,Portuguese Primeira Liga,2020,,sim,-,,sim,,,,,,,98.9,50.5,57.8,1.4,-,,sim,sim,,,sim,sim,445,,sim,,sim,,,,,Center,-,,-,,,,,-,,,,,,,,,,,,,,,,,,,,,,,
3,2250969365,461,13,Miss,1,45,6,201,1,74.7,63.9,2021-01-03T21:44:31.047,2021-01-06T04:23:56,1609907037364,244731,-,99,2133273,201,FC Porto,3536,Moreirense,Portuguese Primeira Liga,2020,,-,-,,sim,,,,,,,98.6,50.4,41.2,15.3,-,,sim,-,,,sim,sim,460,,sim,,sim,,,,,Center,-,,-,,,,,-,,,,,,,,,,,,,,,,,,,,,,,
4,2250974263,596,13,Miss,2,55,58,201,1,72.2,40.6,2021-01-03T22:14:39.016,2021-01-06T05:59:05,1609912746825,150483,-,99,2133273,201,FC Porto,3536,Moreirense,Portuguese Primeira Liga,2020,,sim,-,,-,,,,,,,97.8,48.9,44.4,93.1,-,,sim,-,,,sim,sim,-,,sim,,sim,,,,,Center,-,,sim,,,,,-,,,,,,,,,,,,,,,,,,,,,,,
5,2250975445,666,13,Miss,2,62,4,201,1,90.2,53.1,2021-01-03T22:20:44.945,2021-01-06T07:04:27,1609916667017,202604,-,99,2133273,201,FC Porto,3536,Moreirense,Portuguese Primeira Liga,2020,,sim,sim,,sim,,,,,,,98.2,48.7,45.5,59.7,sim,,-,sim,,,-,-,665,,-,,-,,,,,Center,-,,-,,,,,sim,,,,,,,,,,,,,,,,,,,,,,,
6,2250984671,923,13,Miss,2,95,43,201,1,69.8,74.2,2021-01-03T22:54:24.427,2021-01-06T10:51:00,1609930260098,437860,-,99,2133273,201,FC Porto,3536,Moreirense,Portuguese Primeira Liga,2020,,-,-,,sim,,,,,,,98.9,50.4,44.2,90.3,-,,sim,-,,,sim,sim,921,,sim,,sim,,,,,Center,-,,sim,,,,,-,,,,,,,,,,,,,,,,,,,,,,,
0,2223645145,45,13,Miss,1,6,6,196,1,88.2,51.2,2020-10-19T20:20:36.484,2020-11-18T08:55:06,1605689707884,233867,-,99,2133199,196,Boavista,371,Vitória Guimarães,Portuguese Primeira Liga,2020,,sim,sim,,sim,,,,sim,,-,98.8,49.6,58.5,9.7,sim,,-,sim,-,,-,sim,44,,-,-,-,,,-,,Center,-,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2223645531,56,13,Miss,1,7,24,371,1,90.0,25.6,2020-10-19T20:21:54.642,2020-12-12T11:39:52,1607773191321,457992,-,99,2133199,196,Boavista,371,Vitória Guimarães,Portuguese Primeira Liga,2020,,-,-,,-,,,,-,,-,99.5,47.7,91.9,5.6,-,,sim,-,sim,,-,sim,-,,sim,-,sim,,,-,,Center,-,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2223646299,79,13,Miss,1,10,1,371,1,78.4,42.9,2020-10-19T20:24:31.063,2020-11-18T09:02:04,1605690125936,181185,-,99,2133199,196,Boavista,371,Vitória Guimarães,Portuguese Primeira Liga,2020,,sim,-,,sim,,,,-,,sim,98.6,49.5,50.8,84.7,-,,sim,sim,-,,sim,-,77,,sim,-,sim,,,sim,,Center,-,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2223650005,166,13,Miss,1,23,43,371,1,87.6,17.2,2020-10-19T20:38:13.647,2020-11-18T09:10:53,1605690653393,174592,-,99,2133199,196,Boavista,371,Vitória Guimarães,Portuguese Primeira Liga,2020,,-,-,,-,,,,-,,-,99.5,47.5,51.6,54.2,-,,-,-,-,,-,-,-,,-,-,sim,,,-,,Right,-,,,sim,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2223652349,258,13,Miss,1,32,32,196,1,96.8,57.9,2020-10-19T20:47:02.622,2020-11-18T09:26:53,1605691611141,233867,-,99,2133199,196,Boavista,371,Vitória Guimarães,Portuguese Primeira Liga,2020,,sim,-,,sim,,,,-,,-,99.7,51.1,58.7,15.3,-,,-,sim,-,,-,sim,257,,-,-,sim,,,sim,,Center,-,,,sim,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2223653943,300,13,Miss,1,38,14,196,1,72.8,44.6,2020-10-19T20:52:44.620,2020-11-18T09:32:44,1605691962258,486384,-,99,2133199,196,Boavista,371,Vitória Guimarães,Portuguese Primeira Liga,2020,,sim,-,,-,,,,-,,sim,97.7,49.5,40.7,88.9,-,,sim,-,-,,sim,-,-,,sim,-,sim,,,sim,,Center,-,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2223661415,370,13,Miss,2,50,46,371,1,78.8,59.1,2020-10-19T21:22:44.931,2020-11-18T09:22:40,1605691360654,181185,-,99,2133199,196,Boavista,371,Vitória Guimarães,Portuguese Primeira Liga,2020,,-,-,,-,,,,-,,-,91.9,53.6,59.7,38.9,-,,sim,-,sim,,sim,sim,-,,sim,-,sim,,,-,,Center,-,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2223664073,434,13,Miss,2,60,30,371,1,90.5,48.8,2020-10-19T21:32:29.517,2020-11-18T09:07:52,1605690472133,457992,-,99,2133199,196,Boavista,371,Vitória Guimarães,Portuguese Primeira Liga,2020,,sim,sim,,sim,,,,sim,,-,98.8,48.4,60.5,54.2,sim,,-,sim,-,,-,-,431,,-,sim,-,,,-,,Center,-,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2223665601,595,13,Miss,2,66,11,196,1,74.8,57.7,2020-10-19T21:38:10.049,2020-11-18T09:21:56,1605691316768,447431,-,99,2133199,196,Boavista,371,Vitória Guimarães,Portuguese Primeira Liga,2020,,sim,-,,-,,,,-,,sim,98.6,50.7,58.8,86.1,-,,sim,-,-,,sim,-,-,,-,-,sim,,,-,,Center,-,,,sim,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2223666637,634,13,Miss,2,70,40,196,1,86.8,54.9,2020-10-19T21:42:39.206,2020-11-18T09:28:10,1605691690647,222874,-,99,2133199,196,Boavista,371,Vitória Guimarães,Portuguese Primeira Liga,2020,,sim,sim,,sim,,,,sim,,-,98.8,50.5,66.4,15.3,sim,,-,sim,sim,,-,-,632,,-,sim,-,,,-,,Center,-,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2223666897,510,13,Miss,2,71,28,371,1,80.9,35.6,2020-10-19T21:43:27.668,2020-11-18T09:34:45,1605692085231,113725,-,99,2133199,196,Boavista,371,Vitória Guimarães,Portuguese Primeira Liga,2020,,-,-,,-,,,,-,,-,98.9,49.5,99.7,4.2,-,,sim,-,sim,,sim,sim,-,,sim,-,sim,,,-,,Center,-,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2223668251,686,13,Miss,2,77,29,196,1,95.2,47.6,2020-10-19T21:49:28.501,2020-11-18T09:08:16,1605690496325,462538,-,99,2133199,196,Boavista,371,Vitória Guimarães,Portuguese Primeira Liga,2020,,sim,-,,sim,,,,-,,-,99.0,49.1,67.4,16.7,sim,,-,sim,sim,,-,-,685,,-,sim,sim,,,-,,Center,-,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2223669117,724,13,Miss,2,81,51,196,1,84.5,45.5,2020-10-19T21:53:50.176,2020-11-18T09:13:11,1605690791228,216067,-,99,2133199,196,Boavista,371,Vitória Guimarães,Portuguese Primeira Liga,2020,,sim,-,,sim,,,,sim,,-,98.6,48.9,50.4,75,-,,-,sim,-,,-,sim,723,,sim,-,sim,,,-,,Center,-,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2223670539,854,13,Miss,2,92,50,196,1,89.8,46.9,2020-10-19T22:04:49.548,2020-11-18T09:29:05,1605691743927,233867,-,99,2133199,196,Boavista,371,Vitória Guimarães,Portuguese Primeira Liga,2020,,sim,sim,,sim,,,,sim,,sim,98.8,48.9,0.2,8.3,sim,,-,sim,-,,-,-,852,,-,-,-,,,-,,Center,-,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2246915027,96,13,Miss,1,9,8,6685,1,91.2,45.6,2020-12-19T18:09:48.610,2020-12-22T06:15:08,1608617663286,478735,-,99,2133258,6685,Tondela,3536,Moreirense,Portuguese Primeira Liga,2020,,sim,sim,,sim,,-,-,sim,sim,sim,99.3,49.1,57.8,4.2,sim,,-,sim,-,-,-,-,94,,-,-,-,-,,-,,Center,,,-,-,-,,,,,,,,-,,,,,-,,,,,,,,,,,,,
1,2246918497,161,13,Miss,1,15,57,3536,1,78.5,68.6,2020-12-19T18:16:37.472,2020-12-22T05:31:08,1608615025205,192052,-,99,2133258,6685,Tondela,3536,Moreirense,Portuguese Primeira Liga,2020,,-,-,,sim,,-,-,-,-,-,95.9,52.2,44.2,80.6,-,,sim,-,-,-,sim,sim,160,,sim,-,sim,-,,-,,Center,,,sim,-,-,,,,,,,,-,,,,,-,,,,,,,,,,,,,
2,2246923975,302,13,Miss,1,32,13,6685,1,79.2,69.9,2020-12-19T18:32:53.499,2020-12-22T05:38:40,1608615520212,149683,-,99,2133258,6685,Tondela,3536,Moreirense,Portuguese Primeira Liga,2020,,sim,-,,-,,-,-,-,-,-,98.2,50.7,53.9,70.8,-,,sim,-,-,-,sim,-,-,,-,sim,sim,-,,-,,Center,,,sim,sim,-,,,,,,,,-,,,,,-,,,,,,,,,,,,,
3,2246935227,447,13,Miss,1,42,1,3536,1,92.2,45.6,2020-12-19T18:42:41.496,2020-12-22T06:15:31,1608617731748,510369,-,99,2133258,6685,Tondela,3536,Moreirense,Portuguese Primeira Liga,2020,,sim,sim,,sim,,98.5,77.6,sim,-,sim,98.8,50,96.8,4.2,sim,,-,sim,sim,sim,-,-,377,,-,-,-,-,,-,,Center,,,-,-,-,,,,,,,,-,,,,,-,,,,,,,,,,,,,
4,2246940819,485,13,Miss,2,46,50,3536,1,91.2,43.1,2020-12-19T19:09:44.312,2020-12-22T05:36:46,1608615407028,510369,-,99,2133258,6685,Tondela,3536,Moreirense,Portuguese Primeira Liga,2020,,-,-,,sim,,-,-,sim,-,-,98.9,48.2,45.0,63.9,-,,-,sim,-,-,-,sim,484,,sim,-,sim,-,,sim,,Center,,,sim,-,-,,,,,,,,-,,,,,-,,,,,,,,,,,,,
5,2246949437,639,13,Miss,2,76,37,6685,1,88.2,26.4,2020-12-19T19:39:31.400,2020-12-22T05:48:23,1608616104403,447274,-,99,2133258,6685,Tondela,3536,Moreirense,Portuguese Primeira Liga,2020,,-,-,,sim,,-,-,-,-,-,97.6,44.6,43.2,20.8,-,,-,sim,-,-,-,-,638,,sim,-,sim,sim,,-,,Center,,,-,-,sim,,,,,,,,sim,,,,,sim,,,,,,,,,,,,,
0,2247459375,33,13,Miss,1,4,48,666,1,71.9,51.5,2020-12-20T17:34:44.503,2020-12-23T05:59:58,1608703197657,168439,-,99,2133250,666,Gil Vicente,251,Benfica,Portuguese Primeira Liga,2020,,sim,-,,-,,-,-,-,-,,98.4,50.5,47.9,87.5,-,,sim,-,,-,sim,-,-,,sim,sim,sim,,,-,,Center,-,,sim,-,-,,,,,,,,,,-,,,,,,,,,,,,,,,,
1,2247465857,166,13,Miss,1,15,18,251,1,81.3,73.2,2020-12-20T17:45:14.696,2020-12-23T05:58:09,1608703089873,447203,-,99,2133250,666,Gil Vicente,251,Benfica,Portuguese Primeira Liga,2020,,sim,sim,,sim,,97.5,46.8,-,-,,82.8,71.5,41.5,2.8,-,,-,sim,,sim,sim,sim,165,,sim,-,-,,,sim,,Center,-,,-,-,sim,,,,,,,,,,-,,,,,,,,,,,,,,,,
2,2247468691,233,13,Miss,1,20,58,251,1,90.0,47.6,2020-12-20T17:50:54.296,2020-12-23T06:25:48,1608704749187,60841,-,99,2133250,666,Gil Vicente,251,Benfica,Portuguese Primeira Liga,2020,,sim,sim,,-,,-,-,sim,sim,,99.3,48.4,58.7,16.7,sim,,-,-,,-,-,sim,-,,-,-,-,,,-,,Center,-,,-,-,-,,,,,,,,,,-,,,,,,,,,,,,,,,,
3,2247471575,243,13,Miss,1,30,58,666,1,73.4,56.3,2020-12-20T18:00:53.878,2020-12-23T05:58:57,1608703137419,245882,-,99,2133250,666,Gil Vicente,251,Benfica,Portuguese Primeira Liga,2020,,-,-,,sim,,-,-,-,-,,96.5,51.6,57.3,65.3,-,,sim,-,,-,sim,sim,241,,-,-,sim,,,-,,Center,-,,-,sim,-,,,,,,,,,,sim,,,,,,,,,,,,,,,,
4,2247472429,364,13,Miss,1,34,17,251,1,89.9,54.5,2020-12-20T18:04:13.593,2020-12-23T06:07:45,1608703665283,39194,-,99,2133250,666,Gil Vicente,251,Benfica,Portuguese Primeira Liga,2020,,sim,-,,sim,,-,-,sim,-,,98.9,51.1,57.1,84.7,-,,-,-,,-,-,-,363,,-,sim,sim,,,sim,,Center,-,,-,sim,-,,,,,,,,,,sim,,,,,,,,,,,,,,,,
5,2247473379,400,13,Miss,1,37,56,251,1,92.2,26.3,2020-12-20T18:07:51.929,2020-12-23T06:15:08,1608704108075,80590,-,99,2133250,666,Gil Vicente,251,Benfica,Portuguese Primeira Liga,2020,,-,-,,-,,-,-,-,-,,98.9,46.8,41.8,31.9,-,,sim,-,,-,-,-,-,,sim,-,sim,,,-,,Center,-,,-,-,sim,,,,,,,,,,-,,,,,,,,,,,,,,,,
6,2247474827,328,13,Miss,1,41,43,666,1,85.3,54.8,2020-12-20T18:11:39.217,2020-12-23T06:20:50,1608704450229,244663,-,99,2133250,666,Gil Vicente,251,Benfica,Portuguese Primeira Liga,2020,,sim,sim,,sim,,-,-,sim,-,,98.5,50.2,43.2,8.3,sim,,-,sim,,-,-,sim,326,,-,-,-,,,-,,Center,-,,-,-,sim,,,,,,,,,,-,,,,,,,,,,,,,,,,
7,2247476633,343,13,Miss,1,46,31,666,1,74.2,56.7,2020-12-20T18:16:26.809,2020-12-23T06:24:39,1608704679059,245882,-,99,2133250,666,Gil Vicente,251,Benfica,Portuguese Primeira Liga,2020,,-,-,,sim,,-,-,-,-,,98.5,49.8,47.7,79.2,-,,sim,-,,-,sim,-,341,,sim,-,sim,,,-,,Center,-,,sim,-,-,,,,,,,,,,-,,,,,,,,,,,,,,,,
8,2247485653,385,13,Miss,2,51,47,666,1,75.8,75.0,2020-12-20T18:41:29.523,2020-12-23T06:10:49,1608703849083,249823,-,99,2133250,666,Gil Vicente,251,Benfica,Portuguese Primeira Liga,2020,,-,-,,sim,,98.8,58.1,-,sim,,98.9,54.2,56.8,9.7,-,,sim,-,,sim,sim,sim,384,,sim,-,sim,,,-,,Center,-,,-,-,-,,,,,,,,,,-,,,,,,,,,,,,,,,,
9,2247490569,454,13,Miss,2,66,2,666,1,79.3,26.6,2020-12-20T18:55:45.006,2020-12-23T15:38:39,1608737919070,226274,-,99,2133250,666,Gil Vicente,251,Benfica,Portuguese Primeira Liga,2020,,-,-,,sim,,-,-,-,-,,99.1,50.4,61.0,27.8,-,,sim,-,,-,sim,sim,451,,-,-,sim,,,-,,Center,-,,-,sim,-,,,,,,,,,,-,,,,,,,,,,,,,,,,
10,2247500311,573,13,Miss,2,88,59,666,1,91.0,43.0,2020-12-20T19:18:41.743,2020-12-23T06:53:50,1608706359700,198856,-,99,2133250,666,Gil Vicente,251,Benfica,Portuguese Primeira Liga,2020,,sim,sim,,sim,,-,-,sim,-,,99.4,48.2,41.3,15.3,sim,,-,sim,,-,-,-,570,,-,sim,-,,,-,,Center,-,,-,-,sim,,,,,,,,,,-,,,,,,,,,,,,,,,,
0,2252044543,100,13,Miss,1,7,14,255,1,84.6,38.5,2021-01-08T18:06:57.984,2021-01-08T23:08:10,1610147290572,441164,-,99,2133278,2003,CD Nacional,255,Sporting CP,Portuguese Primeira Liga,2020,,sim,,,sim,,,,sim,,-,98.9,48.4,46.6,73.6,,,-,,,,-,sim,99,-,sim,,,-,,,,Center,-,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2252050769,295,13,Miss,1,29,52,255,1,81.6,75.0,2021-01-08T18:29:36.376,2021-01-08T23:51:37,1610149897306,181285,-,99,2133278,2003,CD Nacional,255,Sporting CP,Portuguese Primeira Liga,2020,,sim,,,sim,,,,-,,sim,98.8,52.5,49.6,70.8,,,sim,,,,sim,-,294,-,-,,,-,,,,Center,-,,,sim,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2252052999,375,13,Miss,1,40,10,255,1,89.6,11.9,2021-01-08T18:39:54.240,2021-01-09T00:07:37,1610150856885,181285,-,99,2133278,2003,CD Nacional,255,Sporting CP,Portuguese Primeira Liga,2020,,-,,,-,,,,-,,-,99.5,48.7,57.5,51.4,,,-,,,,-,-,-,-,-,,,sim,,,,Right,-,,,sim,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2252054939,338,13,Miss,1,46,30,2003,1,72.5,66.3,2021-01-08T18:46:13.816,2021-01-09T00:14:57,1610151297853,156682,-,99,2133278,2003,CD Nacional,255,Sporting CP,Portuguese Primeira Liga,2020,,-,,,-,,,,-,,-,99.1,50,59.7,41.7,,,sim,,,,sim,-,-,-,-,,,-,,,,Center,-,,,sim,,,,,,,,,,,,,,,,,,,,,,,,,,,
